parent_cluster_name,parent_cluster_type,child_cluster_name,menu_item_id,variant_id,source_item_id,source_item_kind,item_row_count,addon_row_count,raw_name_count,raw_names,mapping_is_verified,historical_merged_source_names
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,51217621,addon,0,6,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,51217643,addon,0,26,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,51217660,addon,0,1,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,51492586,addon,0,9,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,51975425,addon,0,3,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,51975449,addon,0,25,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,51975450,addon,0,4,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,52320270,addon,0,1,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,52700812,addon,0,1,1,Sunshine Limone Ice Cream 200ml,True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,a8546c3d-fda9-56dc-a578-11585845e21f,b747b32a-ee01-59b9-b443-75581bb57863,1284985171,item,101,0,2,Sunshine Limone Ice Cream (Regular Scoop (120gm)) | Sunshine Limone Ice Cream (Regular Scoop),True,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,REGULAR_TUB_300ML,a8546c3d-fda9-56dc-a578-11585845e21f,95cd7af2-383e-5449-893f-83f53bb658bf,1282581652,item,122,0,4,Sunshine Limone Ice Cream (Perfect Plenty (300ml)) | Sunshine Limone Ice Cream (Perfect Plenty) | Sunshine Limone Ice Cream (Regular Tub (220gms)) | Sunshine Limone Ice Cream (Regular Tub (300ml)),True,Sunshine Limone (60gm)
Takeaway Cup,Extra,1_PIECE,09b68ead-5d03-5f9d-8e35-0aa8467f7c32,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,58647656,addon,0,12,1,Takeaway Cup,True,
Takeaway Cup,Extra,1_PIECE,09b68ead-5d03-5f9d-8e35-0aa8467f7c32,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,cf0ea70b-f423-5511-ad7f-62d3118b83de,unknown,0,0,0,,True,
Tres Leches,Dessert,1_PIECE,ca612c98-acf6-52c7-9617-0dbc7e014953,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1288297411,item,719,0,1,Tres Leches,True,
Triple Chocolate Ice Cream,Ice Cream,FAMILY_TUB_725ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,b43993c2-8f3b-541e-af64-c9599eba6e7d,1282819166,item,8,0,2,Triple Chocolate Ice Cream (Family Feast (725ml)) | Triple Chocolate Ice Cream (Family Feast),True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,1284985914,item,3,0,1,Triple Chocolate Ice Cream (Mini tub (200ml)),True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,51215002,addon,0,2,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,51217613,addon,0,3,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,51217627,addon,0,5,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,51492578,addon,0,1,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,51975423,addon,0,1,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,51975442,addon,0,1,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,51975443,addon,0,12,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,52700807,addon,0,1,1,Triple Chocolate Ice Cream 200ml,True,
Triple Chocolate Ice Cream,Ice Cream,PERFECT_PLENTY_200GMS,10ed2345-74d2-5f34-bd36-ce91724ce9e6,0a41ed3b-37e4-540b-bc5c-407631835802,1282819165,item,36,0,5,Triple Chocolate Ice Cream (Perfect Plenty (200gms)) | Triple Chocolate Ice Cream (Perfect Plenty (300ml)) | Triple Chocolate Ice Cream (Perfect Plenty (325ml)) | Triple Chocolate Ice Cream (Perfect Plenty (350ml)) | Triple Chocolate Ice Cream (Perfect Plenty),True,
Triple Chocolate Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,10ed2345-74d2-5f34-bd36-ce91724ce9e6,b747b32a-ee01-59b9-b443-75581bb57863,1284985915,item,8,0,2,Triple Chocolate Ice Cream (Regular Scoop) | Triple Chocolate Ice Cream (Scoop),True,
Veg Sample(sg),Ice Cream,1_PIECE,e9b15c3a-2a1c-55d9-87ef-352cd4ea8c2a,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1302835658,item,1,0,1,Veg Sample(sg),True,
Waffle Cone,Extra,1_PIECE,fc970c78-39d6-5dce-a90d-013c8d833d54,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,53392898,addon,0,560,1,Waffle Cone,True,
Waffle Cone,Extra,1_PIECE,fc970c78-39d6-5dce-a90d-013c8d833d54,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,53392901,addon,0,1,1,Waffle Cone,True,
Waffle Cone,Extra,1_PIECE,fc970c78-39d6-5dce-a90d-013c8d833d54,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,53392902,addon,0,2,1,Waffle Cone,True,
Waffle Cone,Extra,1_PIECE,fc970c78-39d6-5dce-a90d-013c8d833d54,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,fdcc6ba9-aaa3-555a-9993-8d4c8302b9ec,unknown,0,0,0,,True,
Water Bottle,Drinks,1_PIECE,72b47b77-80f4-5e5a-af2b-1d2abbd6f39d,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1283024032,item,2,0,1,Water Bottle,True,
